"Time","Date","---","Sensor Name","Data"
"12:25:38","7/11/17","DATA","ACCEL_X:","-0.56"
"12:25:39","7/11/17","DATA","ACCEL_X:","-0.56"
"12:25:39","7/11/17","DATA","ACCEL_X:","-0.56"
"12:25:40","7/11/17","DATA","ACCEL_X:","-0.57"
"12:25:40","7/11/17","DATA","ACCEL_X:","-0.57"
"12:25:41","7/11/17","DATA","ACCEL_X:","-0.57"
"12:25:42","7/11/17","DATA","ACCEL_X:","-0.58"
"12:25:42","7/11/17","DATA","ACCEL_X:","-0.58"
"12:25:43","7/11/17","DATA","ACCEL_X:","-0.58"
"12:25:43","7/11/17","DATA","ACCEL_X:","-0.58"
"12:25:44","7/11/17","DATA","ACCEL_X:","-0.59"
"12:25:45","7/11/17","DATA","ACCEL_X:","-0.59"
"12:25:45","7/11/17","DATA","ACCEL_X:","-0.59"
"12:25:46","7/11/17","DATA","ACCEL_X:","-0.60"
"12:25:46","7/11/17","DATA","ACCEL_X:","-0.60"
"12:25:47","7/11/17","DATA","ACCEL_X:","-0.60"
"12:25:47","7/11/17","DATA","ACCEL_X:","-0.61"
"12:25:48","7/11/17","DATA","ACCEL_X:","-0.61"
"12:25:49","7/11/17","DATA","ACCEL_X:","-0.61"
"12:25:49","7/11/17","DATA","ACCEL_X:","-0.62"
"12:25:50","7/11/17","DATA","ACCEL_X:","-0.62"
"12:25:50","7/11/17","DATA","ACCEL_X:","-0.62"
"12:25:51","7/11/17","DATA","ACCEL_X:","-0.62"
"12:25:51","7/11/17","DATA","ACCEL_X:","-0.63"
"12:25:52","7/11/17","DATA","ACCEL_X:","-0.63"
"12:25:53","7/11/17","DATA","ACCEL_X:","-0.63"
"12:25:53","7/11/17","DATA","ACCEL_X:","-0.64"
"12:25:54","7/11/17","DATA","ACCEL_X:","-0.64"
"12:25:54","7/11/17","DATA","ACCEL_X:","-0.64"
"12:25:55","7/11/17","DATA","ACCEL_X:","-0.64"
"12:25:56","7/11/17","DATA","ACCEL_X:","-0.65"
"12:25:56","7/11/17","DATA","ACCEL_X:","-0.65"
"12:25:57","7/11/17","DATA","ACCEL_X:","-0.65"
"12:25:57","7/11/17","DATA","ACCEL_X:","-0.66"
