"Time","Date","---","Sensor Name","Data"
"12:36:19","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:36:22","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:36:23","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:36:26","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:36:27","7/11/17","DATA","PRESSURE_S:","-3.00"
"12:36:29","7/11/17","DATA","PRESSURE_S:","-2.20"
"12:36:31","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:36:33","7/11/17","DATA","PRESSURE_S:","-3.10"
"12:36:36","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:36:37","7/11/17","DATA","PRESSURE_S:","-3.10"
"12:36:40","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:36:41","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:36:44","7/11/17","DATA","PRESSURE_S:","-2.30"
"12:36:45","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:36:48","7/11/17","DATA","PRESSURE_S:","-3.10"
"12:36:49","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:36:51","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:36:54","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:36:55","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:36:58","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:36:59","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:37:02","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:03","7/11/17","DATA","PRESSURE_S:","-3.40"
"12:37:06","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:07","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:10","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:11","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:37:13","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:37:16","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:37:17","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:37:20","7/11/17","DATA","PRESSURE_S:","-3.20"
"12:37:21","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:24","7/11/17","DATA","PRESSURE_S:","-3.20"
"12:37:25","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:28","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:37:29","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:37:32","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:34","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:37:35","7/11/17","DATA","PRESSURE_S:","-3.00"
"12:37:38","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:37:39","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:37:42","7/11/17","DATA","PRESSURE_S:","-3.00"
